HVO ID,Uniprot ID,Description,Protein q-value,Peptides,PSMs,Sequence Coverage,Dataset,Total Datasets,Predicted Processing,Molecular Weight,pI,Hydrophobicity,arCOG,arCOGlet
HVO_1907,D4GTE0,(cdc48d) arNOG05511 family protein (AAA-type ATPase core domain protein),0.0,19,104,65.40084388185655,PXD010824,12,Cyt,53377,4.42,-0.49,arCOG04368,O
HVO_1914,D4GTE3,(acaB3) acetyl-CoA C-acyltransferase,0.0,13,80,71.35278514588859,PXD010824,12,Cyt,39948,4.23,-0.15,arCOG01282,I
HVO_1916,D4GTE5,(kef1) Kef-type transport system,0.0,10,40,22.04724409448819,PXD010824,10,>=2 TM,66228,4.55,0.61,arCOG01957;arCOG01961,P
HVO_1917,D4GTE6,(acs6) acyl-CoA synthetase,0.0,12,48,28.67867867867868,PXD010824,11,Cyt,74019,4.66,-0.43,arCOG04199,I
HVO_1918,D4GTE7,beta-lactamase domain protein,0.0,7,24,37.74834437086093,PXD010824,11,Cyt,33975,4.41,-0.49,arCOG00505,R
HVO_1920,D4GTE9,DASS family transport protein,0.0,2,8,4.789272030651341,PXD010824,10,>=2 TM,55003,4.62,0.92,arCOG00237,P
HVO_1921,D4GTF0,(serS) serine--tRNA ligase,0.0,20,135,53.47826086956522,PXD010824,12,Cyt,52006,4.37,-0.7,arCOG00403,J
HVO_1925,D4GTF4,probable GTP-binding protein,0.0,3,13,10.76923076923077,PXD010824,11,Cyt,36496,4.6,-0.48,arCOG00352,R
HVO_1928,D4GTF7,probable COG0212-type thiamine metabolism protein,0.0,1,3,5.761316872427984,PXD010824,9,Cyt,26517,4.57,-0.45,arCOG00474,H
HVO_1932,D4GTG1,(ddh) D-2-hydroxyacid dehydrogenase (NADP),0.0,10,48,39.285714285714285,PXD010824,12,Cyt,32980,4.46,-0.03,arCOG01757,H
HVO_1944,D4GTH3,probable transmembrane glycoprotein / HTH domain protein,0.0,3,8,11.298076923076923,PXD010824,10,Sec; SPI,43022,4.04,-0.27,arCOG00381,K
HVO_1946,D4GTH5,"(tif1a) translation initiation factor aIF-1 (SUI1 protein, bacterial-type IF3)",0.0,6,21,59.79381443298969,PXD010824,10,Cyt,10826,4.4,-0.46,arCOG04223,J
HVO_1955,D4GTI4,(citB1) aconitate hydratase,0.0,31,396,62.38532110091743,PXD010824,12,Cyt,70362,4.34,-0.29,arCOG01697,C
HVO_1956,D4GTI5,(dut) dUTP diphosphatase,0.0,2,6,22.929936305732483,PXD010824,7,Cyt,17334,4.81,-0.52,arCOG04048,F
HVO_1957,Q5UT56,(panB) proteasome-activating nucleotidase,0.0,10,33,42.23300970873787,PXD010824,11,Cyt,45560,4.31,-0.44,arCOG01306,O
HVO_1963,D4GTJ2,(tif5B) translation initiation factor aIF-5B (bacterial-type IF2),0.0,15,50,36.666666666666664,PXD010824,12,Cyt,65333,4.54,-0.29,arCOG01560,J
HVO_1964,D4GTJ3,PRC domain protein,0.0,5,28,83.95061728395062,PXD010824,7,Cyt,9012,4.68,-0.31,arCOG02155,R
HVO_1965,D4GTJ4,(nob1) rRNA maturation endonuclease Nob1,0.0,1,4,6.578947368421052,PXD010824,8,Cyt,16799,4.57,-0.38,arCOG00721,J
HVO_1967,D4GTJ6,(pgi) glucose-6-phosphate isomerase,0.0,7,25,27.906976744186046,PXD010824,11,Cyt,45577,4.26,-0.1,arCOG00052,G
HVO_1972,D4GTK1,GNAT family acetyltransferase,0.0,2,6,9.004739336492891,PXD010824,8,Cyt,23269,5.74,-0.49,arCOG00826,K
HVO_1973,D4GTK2,conserved hypothetical protein,0.0,2,4,9.580838323353293,PXD010824,12,Cyt,18109,4.24,-0.54,arCOG04760,S
HVO_1975,D4GTK4,(secF) protein-export membrane protein SecF,0.0,4,30,15.679442508710801,PXD010824,10,>=2 TM,30406,4.34,0.68,arCOG03054,U
HVO_1976,D4GTK5,(secD) protein-export membrane protein SecD,0.0,5,39,16.793893129770993,PXD010824,11,Sec; SPI,54972,4.33,0.21,arCOG03055,U
HVO_1979,D4GTK8,(pus10) tRNA pseudouridine synthase Pus10,0.0,7,33,19.20374707259953,PXD010824,12,Cyt,46873,4.27,-0.41,arCOG01015,J
HVO_1981,D4GTL0,conserved hypothetical protein,0.0,2,16,13.705583756345177,PXD010824,12,Tat; lipobox,20337,3.96,-0.57,arCOG00313,R
HVO_1985,D4GTL4,ABC-type transport system ATP-binding protein,0.0,1,2,3.7854889589905363,PXD010824,10,Cyt,35028,4.38,-0.25,arCOG00194,V
HVO_1987,D4GTL6,(sppA2) signal peptide peptidase SppA,0.0,1,2,4.3478260869565215,PXD010824,11,Sec; SPI,31279,4.47,-0.05,arCOG01311,O
HVO_1991,D4GTL9,ABC-type transport system periplasmic substrate-binding protein,0.0,1,2,4.400977995110025,PXD010824,8,Tat; lipobox,45148,4.09,-0.48,arCOG06180,P
HVO_1999,D4GTM7,(htr7) transducer protein Htr7,0.0,2,5,6.772908366533865,PXD010824,7,>=2 TM,53320,4.03,-0.22,arCOG02320,N
HVO_2001,Q9C4M3,(tgtA1) tRNA-guanine(15) transglycosylase,0.0,1,2,1.937984496124031,PXD010824,9,Cyt,56266,4.45,-0.34,arCOG00989,J
HVO_2003,D4GTN1,conserved hypothetical protein,0.001142204454597373,1,2,6.185567010309279,PXD010824,3,>=2 TM,10808,6.0,1.09,arCOG08127,S
HVO_2008,D4GTN6,(arcS) archaeosine synthase,0.0,6,25,15.726495726495726,PXD010824,11,Cyt,64931,4.63,-0.37,arCOG00989;arCOG00990,J
HVO_2009,D4GTN7,conserved hypothetical protein,0.0,2,5,43.82022471910113,PXD010824,4,Cyt,10116,4.68,-0.66,arCOG13610,S
HVO_2010,D4GTN8,homolog to phage PhiH1 repressor protein,0.0,1,5,15.686274509803921,PXD010824,7,Cyt,11393,4.71,-0.34,arCOG03924,K
HVO_2011,D4GTN9,conserved hypothetical protein,0.0,2,7,28.68217054263566,PXD010824,9,Cyt,14755,4.4,-0.5,arCOG06307,S
HVO_2012,D4GTP0,receiver box response regulator,0.0,1,2,10.687022900763358,PXD010824,8,Cyt,14219,4.69,0.03,arCOG02388,T
HVO_2013,D4GU26,"(cetZ5) FtsZ family protein CetZ, type III",0.0,17,105,82.99492385786802,PXD010824,11,Cyt,41475,4.47,-0.17,arCOG02202,D
HVO_2015,D4GU28,conserved hypothetical protein,0.0,17,282,70.43478260869566,PXD010824,12,Cyt,37734,4.1,-0.3,arCOG06187,D
HVO_2016,D4GU29,conserved hypothetical protein,0.0,8,38,33.44481605351171,PXD010824,11,>=2 TM,31222,4.55,0.02,arCOG02827,S
HVO_2018,D4GU31,conserved hypothetical protein,0.0,3,17,32.773109243697476,PXD010824,11,Cyt,13379,4.78,-0.26,arCOG13611,S
HVO_2019,D4GU32,PRC domain protein,0.0,1,3,30.0,PXD010824,6,Cyt,9488,4.28,0.1,arCOG02155,R
HVO_2020,D4GU33,DUF502 family protein,0.0,2,8,9.737827715355806,PXD010824,9,>=2 TM,29388,4.23,0.28,arCOG04755,S
HVO_2027,D4GU40,DoxX domain protein,0.0,2,6,11.538461538461538,PXD010824,8,Cyt,13884,4.79,0.14,arCOG03070,S
HVO_2029,D4GU43,Lrp/AsnC family transcription regulator,0.0,5,29,44.44444444444444,PXD010824,12,Cyt,16891,4.03,-0.3,arCOG01580,K
HVO_2031,D4GU44,(tsgA12) ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar),0.0,5,29,33.002481389578165,PXD010824,11,Tat; lipobox,42356,3.82,-0.33,arCOG00258,R
HVO_2040,D4GU54,GalE family epimerase/dehydratase,0.0,6,43,29.73856209150327,PXD010824,12,Cyt,33819,4.37,-0.46,arCOG01369,M
HVO_2046,D4GU60,(agl7) low-salt glycan biosynthesis sulfotransferase Agl7,0.0,8,28,29.135802469135804,PXD010824,10,Cyt,45529,4.76,-0.52,arCOG02785,P
HVO_2048,D4GU62,(agl9) low-salt glycan biosynthesis hexosyltransferase Agl9,0.0,5,15,16.991643454038996,PXD010824,9,Cyt,40510,5.07,-0.26,arCOG01403,M
HVO_2049,D4GU63,(agl10) low-salt glycan biosynthesis hexosyltransferase Agl10,0.0,5,17,25.407166123778502,PXD010824,9,Cyt,35273,5.23,-0.33,arCOG01383,M
HVO_2053,D4GU66,(agl5) low-salt glycan biosynthesis hexosyltransferase Agl5,0.0,5,24,15.873015873015873,PXD010824,10,Cyt,41930,4.54,-0.11,arCOG01415,M
HVO_2055,D4GU68,(agl15) probable low-salt glycan biosynthesis flippase Agl15,0.0,1,4,2.7542372881355934,PXD010824,8,>=2 TM,51132,9.14,0.88,arCOG02209,M
HVO_2056,D4GU69,"(agl13) dTDP-4-dehydrorhamnose 3,5-epimerase",0.0,3,10,34.61538461538461,PXD010824,11,Cyt,18325,4.37,-0.8,arCOG04188,M
HVO_2057,D4GU70,(agl11) glucose-1-phosphate thymidylyltransferase Agl11,0.0,14,83,46.49859943977591,PXD010824,12,Cyt,37842,4.29,-0.11,arCOG00667,M
HVO_2057A,L9V9K4,small CPxCG-related zinc finger protein,0.0,2,11,45.76271186440678,PXD010824,5,Cyt,6593,4.8,-0.28,nd,nd
HVO_2058,D4GU71,(agl14) dTDP-4-dehydrorhamnose reductase,0.0,3,8,18.0,PXD010824,11,Cyt,31957,4.04,-0.11,arCOG01367,M
HVO_2059,D4GU72,"(agl12) dTDP-glucose 4,6-dehydratase",0.0,13,55,62.58064516129032,PXD010824,12,Cyt,34121,4.25,-0.38,arCOG01371,M
HVO_2061,D4GU74,(agl6) low-salt glycan biosynthesis hexosyltransferase Agl6,0.0,4,22,11.380145278450364,PXD010824,10,>=2 TM,43783,4.41,0.2,arCOG00894;arCOG01910,M;O
HVO_2062,D4GU75,(pilA2) pilin PilA,0.0,1,72,14.482758620689655,PXD010824,10,TM N-term,14830,3.54,0.16,arCOG02416,N
HVO_2068,D4GU81,"(cetZ6) FtsZ family protein CetZ, type III",0.0,3,9,15.405405405405405,PXD010824,11,Cyt,38710,4.3,-0.21,arCOG02202,D
HVO_2069,D4GU82,RND superfamily permease,0.0,1,2,2.026221692491061,PXD010824,12,>=2 TM,89450,4.26,0.31,arCOG02174,R
HVO_2070,D4GU83,conserved hypothetical protein,0.0,14,67,29.044117647058822,PXD010824,12,Sec; SPI,58094,4.4,-0.31,arCOG02079,N
HVO_2071,D4GU84,probable secreted glycoprotein,0.0,1,3,2.099236641221374,PXD010824,11,Sec; SPI,55541,4.52,-0.21,arCOG06273,M
HVO_2072,P25062,(csg) S-layer glycoprotein,0.0,5,485,19.951632406287786,PXD010824,12,Pil; SPIII,85138,3.44,-0.27,arCOG03906,M
HVO_2079,D4GUM7,RND superfamily permease,0.0,1,2,1.0666666666666667,PXD010824,10,Sec; SPI,80458,4.82,0.32,arCOG02174,R
HVO_2080,D4GUM8,conserved hypothetical protein,0.0,3,12,10.37037037037037,PXD010824,12,Sec; SPI,56957,4.17,-0.18,arCOG02079,N
HVO_2081,D4GUM9,pectin lyase domain protein,0.0,8,27,9.606147934678194,PXD010824,12,Sec; SPI,109719,5.15,-0.14,arCOG02497;arCOG07581,G;P
HVO_2082,D4GUN0,conserved hypothetical protein,0.0,5,25,20.95959595959596,PXD010824,12,Sec; SPI,40861,4.36,-0.02,arCOG04400,M
HVO_2091,D4GUN8,pyridoxal phosphate-dependent aminotransferase,0.0,12,57,52.15419501133787,PXD010824,10,Cyt,47963,4.56,-0.23,arCOG00915,E
HVO_2092,D4GUN9,IclR family transcription regulator,0.0,1,2,4.119850187265918,PXD010824,8,Cyt,29579,4.66,-0.49,arCOG02798,K
HVO_2093,D4GUP0,(nhaC4) probable NhaC-type sodium/proton antiporter,0.0,2,4,4.4989775051124745,PXD010824,5,>=2 TM,50493,4.36,0.75,arCOG02010,C
HVO_2095,D4GUP2,(qor4) NADPH:quinone reductase,0.0005899705014749262,1,2,2.077151335311573,PXD010824,9,Cyt,35898,4.19,-0.2,arCOG01461,Q
HVO_2102,D4GUP9,phosphotransferase system component IIA,0.0,1,3,7.8431372549019605,PXD010824,4,Cyt,16619,3.95,-0.11,arCOG10195,G
HVO_2108,D4GUQ5,IclR family transcription regulator,0.0,3,7,18.57707509881423,PXD010824,9,Cyt,28013,5.39,-0.34,arCOG02798,K
HVO_2126,D4GUS3,(dppA4) ABC-type transport system periplasmic substrate-binding protein (probable substrate dipeptide/oligopeptide),0.0,13,52,35.776614310645726,PXD010824,12,Tat; lipobox,62911,4.31,-0.57,arCOG01534,E
HVO_2130,D4GUS7,IclR family transcription regulator,0.0,8,29,36.76470588235294,PXD010824,10,Cyt,30060,5.51,-0.46,arCOG02798,K
HVO_2131,D4GUS8,"(fbp2) fructose-1,6-bisphosphatase",0.0,3,7,16.608996539792386,PXD010824,9,Cyt,31321,4.39,-0.33,arCOG04603,G
HVO_2153,D4GV86,probable copper-containing oxidoreductase,0.0,8,40,27.01298701298701,PXD010824,12,Tat; lipobox,42050,5.46,-0.52,arCOG03914,Q
HVO_2156,D4GV89,UspA domain protein,0.0,9,31,39.8671096345515,PXD010824,11,Cyt,31583,4.54,-0.11,arCOG00449,T
HVO_2157,D4GV90,conserved hypothetical protein,0.0,1,7,18.46153846153846,PXD010824,2,>=2 TM,7077,5.58,0.86,nd,nd
HVO_2158,D4GV91,(maeB1) malic enzyme (NADP),0.0,1,4,2.396804260985353,PXD010824,9,Cyt,81404,4.42,-0.25,arCOG00853;arCOG00855,C
HVO_2160,D4GV93,probable secreted glycoprotein,0.0,22,222,14.931324767390342,PXD010824,12,Sec; SPI,232675,3.7,-0.26,arCOG02542;arCOG03665;arCOG07560;arCOG09058,M;O;S
HVO_2161,D4GV94,probable secreted glycoprotein,0.0,1,8,4.456824512534819,PXD010824,12,Sec; SPI,36700,3.68,-0.25,arCOG01144,T
HVO_2163,D4GV96,ABC-type transport system ATP-binding protein,0.0,3,11,18.87550200803213,PXD010824,10,Cyt,26671,6.4,-0.34,arCOG00922,V
HVO_2164,D4GV97,ABC-type transport system permease protein,0.0,1,3,2.4330900243309004,PXD010824,9,>=2 TM,42117,4.65,0.46,arCOG02312,V
HVO_2165,D4GV98,ABC-type transport system permease protein,0.0,2,5,6.993006993006993,PXD010824,10,>=2 TM,44448,4.96,0.3,arCOG02312,V
HVO_2168,D4GVA1,(moxR3) AAA-type ATPase (MoxR subfamily),0.0,7,31,25.227963525835865,PXD010824,11,Cyt,35893,4.42,-0.14,arCOG00434,N
HVO_2169,D4GVA2,conserved hypothetical protein,0.0,2,5,9.248554913294798,PXD010824,10,Cyt,36514,4.21,-0.25,arCOG03442,S
HVO_2170,D4GVA3,conserved hypothetical protein,0.0,1,2,7.926829268292683,PXD010824,6,>=2 TM,16541,5.11,0.88,arCOG11232,R
HVO_2173,D4GVA6,DUF1616 family protein,0.0005899705014749262,1,2,2.395209580838323,PXD010824,10,>=2 TM,36617,4.9,0.12,arCOG02884,S
HVO_2183,D4GVB6,(aor4) aldehyde ferredoxin oxidoreductase,0.0,19,71,40.43545878693624,PXD010824,12,Cyt,69310,4.48,-0.48,arCOG00706,C
HVO_2188,D4GVC1,(purQ) phosphoribosylformylglycinamidine synthase subunit PurQ,0.0,5,22,34.375,PXD010824,12,Cyt,23867,4.25,-0.25,arCOG00102,F
HVO_2189,D4GVC2,(purS) phosphoribosylformylglycinamidine synthase subunit PurS,0.0,3,17,45.78313253012048,PXD010824,8,Cyt,9311,4.41,-0.41,arCOG04462,F
HVO_2190,D4GVC3,gluconate permease,0.0,1,3,2.1141649048625792,PXD010824,9,>=2 TM,48960,4.82,0.82,arCOG04923,G
HVO_2191,D4GVC4,(purU) formyltetrahydrofolate deformylase,0.0,6,18,19.26605504587156,PXD010824,11,Cyt,36160,4.52,-0.3,arCOG02826,F
HVO_2193,D4GVC6,(purC) phosphoribosylaminoimidazole-succinocarboxamide synthase,0.0,4,9,17.10914454277286,PXD010824,10,Cyt,38086,4.36,-0.51,arCOG04421,F
HVO_2203,D4GVD6,conserved hypothetical protein,0.0,5,25,45.45454545454545,PXD010824,11,Sec; SPI,28365,4.05,-0.25,arCOG03888,S
HVO_2204,D4GVD7,"(cetZ1) FtsZ family protein CetZ, type III",0.0,17,145,45.822784810126585,PXD010824,12,Cyt,42039,4.58,-0.25,arCOG02202,D
HVO_2205,D4GVD8,(nolA) arNOG06768 family NADH-binding domain protein,0.0,11,61,55.48172757475083,PXD010824,11,Cyt,32007,4.83,-0.15,arCOG03015,R
HVO_2207,D4GVE0,(tmk) thymidylate kinase,0.0,2,4,19.79695431472081,PXD010824,8,Cyt,21853,4.46,-0.4,arCOG01891,F
HVO_2209,D4GVE2,(oadhA4) probable branched-chain amino acid dehydrogenase E1 component alpha subunit,0.0,12,52,46.264367816091955,PXD010824,11,Cyt,38688,4.53,-0.59,arCOG01054,C
HVO_2222,D4GVT8,(ppiA) CYPL-type peptidylprolyl isomerase,0.0,6,27,83.13953488372093,PXD010824,11,Cyt,18692,4.25,-0.51,arCOG04767,O
HVO_2225,D4GVU1,AstE domain protein,0.0,9,42,46.62756598240469,PXD010824,11,Cyt,36900,4.37,-0.28,arCOG02890,R
HVO_2226,D4GVU2,(trpD2) probable phosphoribosyltransferase (homolog to anthranilate phosphoribosyltransferase),0.0,15,126,57.77777777777778,PXD010824,12,Cyt,39622,4.24,-0.41,arCOG02012,E
HVO_2227,D4GVU3,(ahbA) siroheme decarboxylase AhbA,0.0,5,12,17.002881844380404,PXD010824,11,Cyt,39053,4.54,-0.35,arCOG01628,K
HVO_2228,D4GVU4,PHP domain protein,0.0,4,9,13.14878892733564,PXD010824,8,Cyt,31228,9.74,-0.32,arCOG00302,R
HVO_2229,D4GVU5,flavin-containing amine-oxidoreductase,0.0,1,2,3.488372093023256,PXD010824,9,Cyt,37943,4.78,-0.51,arCOG04623,R
HVO_2234,D4GVV0,(msrB) peptide methionine sulfoxide reductase MsrB (R-form specific),0.0,1,2,6.015037593984962,PXD010824,6,Cyt,14996,4.35,-0.82,arCOG02815,O
HVO_2239,D4GVV5,UspA domain protein,0.0,6,19,75.35211267605634,PXD010824,11,Cyt,15407,4.04,-0.01,arCOG02053,T
HVO_2241,D4GVV7,conserved hypothetical protein,0.0,1,12,28.169014084507044,PXD010824,8,Cyt,7393,4.81,0.64,arCOG07770,S
HVO_2242,D4GVV8,(tif2b2) translation initiation factor aIF-2 beta subunit / probable RNA-binding protein,0.0,11,82,63.366336633663366,PXD010824,11,Cyt,22156,5.03,-0.52,arCOG01640;arCOG01641,J;R
HVO_2253,D4GVW9,conserved hypothetical protein,0.0,2,6,6.963788300835654,PXD010824,9,Cyt,41538,5.98,-0.6,nd,nd
HVO_2255,D4GVX1,conserved hypothetical protein,0.0,7,23,30.93220338983051,PXD010824,10,Cyt,27695,5.39,-1.04,arCOG08210,S
HVO_2256,D4GVX2,DUF262 family protein,0.0,15,62,40.04329004329004,PXD010824,11,Cyt,54903,4.75,-0.89,arCOG05223,L
HVO_2263,D4GVX9,HTH domain protein,0.0,2,6,2.9962546816479403,PXD010824,9,Cyt,89544,5.36,-0.68,arCOG07786,K
HVO_2265,D4GVY1,conserved hypothetical protein,0.0,1,5,16.23931623931624,PXD010824,5,Cyt,13601,4.41,-0.95,nd,nd
HVO_2266,D4GVY2,conserved hypothetical protein,0.0,10,30,27.18052738336714,PXD010824,12,Cyt,56676,4.41,-0.73,arCOG13616,S
HVO_2267,D4GVY3,conserved hypothetical protein,0.0,1,2,4.415584415584416,PXD010824,9,>=2 TM,44284,4.45,-0.33,arCOG05898,S
HVO_2269,D4GVY5,(rmeR) type I site-specific deoxyribonuclease subunit RmeR,0.0,4,10,7.297297297297297,PXD010824,10,Cyt,85579,4.59,-0.75,arCOG00880,V
HVO_2270,D4GVY6,(rmeM) type I restriction-modification system DNA-methyltransferase RmeM,0.0,3,7,8.836206896551724,PXD010824,10,Cyt,53058,4.46,-0.58,arCOG02632,V
HVO_2271,D4GVY7,(rmeS) type I site-specific deoxyribonuclease subunit RmeS,0.0,4,9,10.487804878048781,PXD010824,11,Cyt,45976,4.82,-0.64,arCOG02626,V
HVO_2297,D4GWG0,(dhs1) deoxyhypusine synthase,0.0,3,8,16.15598885793872,PXD010824,11,Cyt,38616,4.47,-0.33,arCOG04142,O
HVO_2300,D4GWG6,(tef5A) translation elongation factor aEF-5A,0.0,6,81,66.12903225806451,PXD010824,12,Cyt,14200,5.16,-0.81,arCOG04277,J
HVO_2302,D4GWH1,UbiB family protein,0.0,4,12,8.960573476702509,PXD010824,10,>=2 TM,62964,4.59,-0.1,arCOG01189,R
HVO_2303,D4GWH3,(hsp20E) Hsp20-type molecular chaperone,0.0,2,4,31.147540983606557,PXD010824,8,Cyt,13470,4.26,-0.28,arCOG01835,O
HVO_2304,D4GWG7,(moeA1) molybdopterin molybdenumtransferase,0.0,12,42,38.423645320197046,PXD010824,11,Cyt,43127,4.48,-0.23,arCOG00216,H
HVO_2305,D4GWD6,(moeA2) molybdopterin molybdenumtransferase,0.0,12,40,23.501577287066247,PXD010824,11,Cyt,66085,4.36,-0.12,arCOG00217;arCOG00219,H;P
HVO_2306,D4GWD4,receiver box response regulator,0.0,1,2,7.661290322580645,PXD010824,6,Cyt,26515,3.98,0.08,arCOG02387,T
HVO_2309,D4GWE2,(cad) probable pterin-4-alpha-carbinolamine dehydratase,0.0,4,23,60.43956043956044,PXD010824,9,Cyt,10399,3.91,-0.51,arCOG02939,H
HVO_2312,D4GWE7,(sirC) precorrin-2 oxidase / ferrochelatase,0.0,1,2,6.511627906976744,PXD010824,6,Cyt,22764,4.97,-0.32,arCOG01044,H
HVO_2313,D4GWE9,(ahbB) siroheme decarboxylase AhbB,0.0,1,2,3.3994334277620397,PXD010824,12,Cyt,39596,4.55,-0.45,arCOG01628,K
HVO_2314,D4GWF1,conserved hypothetical protein,0.0,2,4,26.515151515151516,PXD010824,5,Cyt,14710,3.74,-0.24,arCOG04667,S
HVO_2316,D4GWF5,serpin family protein,0.0,1,5,4.194260485651214,PXD010824,11,Tat; lipobox,48657,4.14,-0.27,arCOG04933;arCOG06301,O;S
HVO_2321,D4GWG5,(dnaG) DNA primase DnaG,0.0,3,8,6.567796610169491,PXD010824,9,Cyt,49357,4.21,-0.18,arCOG04281,L
HVO_2322,D4GWG8,YfiH family protein,0.0,5,23,38.15261044176707,PXD010824,9,Cyt,26784,4.14,-0.12,arCOG01902,G
HVO_2324,D4GWH2,SSSF family transport protein,0.0,3,12,7.81563126252505,PXD010824,5,>=2 TM,52889,6.75,0.85,arCOG01316,E
HVO_2325,D4GWH4,conserved hypothetical protein,0.0,4,19,56.38297872340426,PXD010824,8,Cyt,10150,4.03,-0.57,arCOG04789,S
HVO_2327,D4GWH6,YcgG family protein,0.0,1,2,8.30188679245283,PXD010824,11,Cyt,30488,4.3,-0.66,arCOG04691,S
HVO_2329,D4GWH8,conserved hypothetical protein,0.0005899705014749262,1,2,8.661417322834646,PXD010824,4,>=2 TM,13259,6.82,1.08,arCOG11207,S
HVO_2333,D4GWI2,conserved hypothetical protein,0.0,4,9,12.662337662337663,PXD010824,10,Cyt,34864,4.45,-0.5,arCOG01449,V
HVO_2334,D4GWI3,conserved hypothetical protein,0.0,1,3,4.843304843304844,PXD010824,6,Cyt,38574,4.17,-0.42,arCOG06337,M
HVO_2336,D4GWI5,(pdxS) pyridoxal 5'-phosphate synthase subunit PdxS,0.0,16,225,60.264900662251655,PXD010824,12,Cyt,32501,4.72,-0.29,arCOG04075,H
HVO_2340,D4GWI9,amine oxidase domain protein,0.0,3,7,7.093821510297483,PXD010824,9,Cyt,48724,4.3,-0.29,arCOG01522,H
HVO_2341,D4GWJ0,TetR family transcription regulator,0.0,2,8,11.415525114155251,PXD010824,7,Cyt,24418,4.57,-0.47,arCOG02646,K
HVO_2342,D4GWJ1,MATE efflux family protein,0.0,1,2,2.42914979757085,PXD010824,7,>=2 TM,51815,5.46,0.82,arCOG01731,V
HVO_2345,D4GWJ4,flavin-dependent pyridine nucleotide oxidoreductase,0.0,13,67,50.36319612590799,PXD010824,12,Cyt,45768,4.27,-0.42,arCOG01070,R
HVO_2347,D4GWJ6,conserved hypothetical protein,0.0,3,10,25.0,PXD010824,10,Cyt,15531,4.23,-0.59,arCOG03063,S
HVO_2348,D4GWJ7,(mptA) GTP cyclohydrolase MptA,0.0,8,56,42.857142857142854,PXD010824,12,Cyt,33495,4.53,-0.34,arCOG04301,H
HVO_2349,D4GWJ8,TrmB family transcription regulator,0.0,5,15,27.34082397003745,PXD010824,10,Cyt,29271,4.28,-0.23,arCOG02037,K
HVO_2350,D4GWJ9,YyaL family protein,0.0,4,8,11.231884057971014,PXD010824,12,Cyt,58815,4.42,-0.23,arCOG02007,O
HVO_2354,D4GWK2,conserved hypothetical protein,0.0,1,2,26.19047619047619,PXD010824,2,Cyt,4722,4.75,-0.77,arCOG09018,S
HVO_2356,D4GWK4,GNAT family acetyltransferase,0.0,1,2,5.15970515970516,PXD010824,9,Cyt,45140,4.47,-0.35,arCOG10664,R
HVO_2359,D4GWK7,conserved hypothetical protein,0.0,1,4,7.954545454545454,PXD010824,4,Cyt,19710,4.11,-0.24,arCOG04775,S
HVO_2361,D4GWK9,(carB) carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit,0.0,35,249,51.20147874306839,PXD010824,12,Cyt,117229,4.19,-0.27,arCOG01594,E
HVO_2364,D4GWL2,(cirB) KaiC-type circadian clock protein CirB,0.0,1,2,4.810126582278481,PXD010824,8,Cyt,42723,3.91,-0.68,arCOG01173,T
HVO_2366,D4GWL4,UspA domain protein,0.0,3,11,40.27777777777778,PXD010824,7,Cyt,15677,4.7,-0.12,arCOG02053,T
HVO_2367,D4GWL5,arNOG05179 family protein (DUF87-related AAA-type ATPase),0.0,12,36,26.443768996960486,PXD010824,11,Cyt,72103,4.52,-0.6,arCOG00280,L
HVO_2369,D4GWL7,NurA domain protein,0.0005899705014749262,1,2,2.1226415094339623,PXD010824,9,Cyt,47311,4.9,-0.42,arCOG00287,L
HVO_2371,D4GWL9,conserved hypothetical protein,0.0,3,9,26.865671641791046,PXD010824,6,Cyt,14263,4.28,-0.11,arCOG04658,S
HVO_2373,D4GWM1,(rps8e) 30S ribosomal protein S8e,0.0,6,99,68.8,PXD010824,11,Cyt,13638,10.68,-0.97,arCOG04154,J
HVO_2374,D4GWM2,(phoU2) PhoU domain protein,0.0,5,26,17.71771771771772,PXD010824,11,Cyt,36699,4.43,-0.27,arCOG00318,P
HVO_2375,D4GWM3,(pstS1) ABC-type transport system periplasmic substrate-binding protein (probable substrate phosphate),0.0,4,31,18.55072463768116,PXD010824,12,Tat; lipobox,37013,3.84,-0.5,arCOG00213,P
HVO_2376,D4GWM4,(pstC1) ABC-type transport system permease protein (probable substrate phosphate),0.0,1,3,3.134796238244514,PXD010824,7,>=2 TM,33500,4.59,0.84,arCOG00167,P
HVO_2377,D4GWM5,(pstA1) ABC-type transport system permease protein (probable substrate phosphate),0.0,2,9,4.981549815498155,PXD010824,8,>=2 TM,56044,5.5,0.92,arCOG00168,P
HVO_2378,D4GWM6,(pstB1) ABC-type transport system ATP-binding protein (probable substrate phosphate),0.0,5,17,21.95945945945946,PXD010824,11,Cyt,32574,4.26,-0.38,arCOG00231,P
HVO_2379,D4GWM7,(phoU3) PhoU domain protein,0.0,10,60,75.22123893805309,PXD010824,11,Cyt,25455,4.03,-0.3,arCOG00232,P
HVO_2380,D4GWM8,(cdc48a) AAA-type ATPase (CDC48 subfamily),0.0,38,264,72.67833109017496,PXD010824,12,Cyt,81938,4.71,-0.4,arCOG01308,O
HVO_2381,D4GWM9,LarC family protein,0.0,3,11,6.693711967545639,PXD010824,11,Cyt,52262,4.68,-0.45,arCOG02701,S
